id,created,event_type,payload_json,reference_id,status,updated,user
35x8rtbzyeod4ov,2026-08-19 13:25:00.383Z,phase_ending_soon,"{""title"": ""Diskussion endet bald \ud83d\udd14"", ""body"": ""Weniger als 24 Stunden, um zu \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" beizutragen. F\u00fcge jetzt Ideen hinzu oder verbessere sie!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_AnswerSearch_phase_ending_soon,pending,2026-08-19 13:25:00.383Z,7c575f07d0147059
4gh2fpqopbbwb4z,2026-08-19 13:25:00.383Z,phase_ending_soon,"{""title"": ""Diskussion endet bald \ud83d\udd14"", ""body"": ""Weniger als 24 Stunden, um zu \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" beizutragen. F\u00fcge jetzt Ideen hinzu oder verbessere sie!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_AnswerSearch_phase_ending_soon,pending,2026-08-19 13:25:00.383Z,4ae21a849ee008e7
j2720awvf9nxzt4,2026-08-19 13:25:00.384Z,phase_ending_soon,"{""title"": ""Discussion ending soon \ud83d\udd14"", ""body"": ""Less than 24 hours left to contribute to \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"". Add or improve ideas now!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_AnswerSearch_phase_ending_soon,pending,2026-08-19 13:25:00.384Z,a656e6eac2dca9c8
p0hsihofi7y6jbw,2026-08-19 13:25:00.385Z,phase_ending_soon,"{""title"": ""Diskussion endet bald \ud83d\udd14"", ""body"": ""Weniger als 24 Stunden, um zu \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" beizutragen. F\u00fcge jetzt Ideen hinzu oder verbessere sie!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_AnswerSearch_phase_ending_soon,actioned,2026-08-20 06:56:24.251Z,b209c2355deb9852
w5av4g1imhq6gxu,2026-08-20 11:03:34.478Z,vote_migration,"{""title"": ""Neuer Remix verf\u00fcgbar \ud83c\udf3f"", ""body"": ""Eine neue Version von \""Material AG Verwaltet Erfassung von Orten und Mat\"" ist verf\u00fcgbar. Vergleiche die \u00c4nderungen."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/35vcx46mtetnk82?action=compare""}}",y9eb6fxeu3zpepy_35vcx46mtetnk82,pending,2026-08-20 11:03:34.478Z,cc3304ea9b75a00f
6qqn509mnwh16v1,2026-08-20 12:54:07.542Z,proposal_remixed,"{""title"": ""Deine Idee wurde geremixt \ud83d\udca1"", ""body"": ""\""Solidarit\u00e4tsnetzwerk\"" wurde aus deiner Idee erstellt."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/bjld89h7ylwkjsy""}}",vixofkl1sb29k6z_bjld89h7ylwkjsy,pending,2026-08-20 12:54:07.542Z,216bb226ec191993
57bpucggotng9pd,2026-08-20 12:54:07.547Z,vote_migration,"{""title"": ""Neuer Remix verf\u00fcgbar \ud83c\udf3f"", ""body"": ""Eine neue Version von \""Solidarit\u00e4tsnetzwerk\"" ist verf\u00fcgbar. Vergleiche die \u00c4nderungen."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/bjld89h7ylwkjsy?action=compare""}}",vixofkl1sb29k6z_bjld89h7ylwkjsy,actioned,2026-08-20 13:36:23.709Z,407be8b01d4ce342
4f7arxgyqk3gl6g,2026-08-20 13:22:00.009Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,dismissed,2026-08-23 14:22:04.422Z,de13859e1d6aea12
txqawvkedt47kb8,2026-08-20 13:22:00.011Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.011Z,2c2aed88e0c41752
u0jz7a4lydf4tda,2026-08-20 13:22:00.012Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,actioned,2026-08-20 13:41:42.492Z,407be8b01d4ce342
td6wto0r20k9r6e,2026-08-20 13:22:00.014Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.014Z,6a6cecc209785885
lztmzw2qza5o2gn,2026-08-20 13:22:00.015Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.015Z,216bb226ec191993
tzsh37pkqc5u2vr,2026-08-20 13:22:00.016Z,phase_change,"{""title"": ""Closing soon \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" is entering the closing window. Finalize your support."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.016Z,3e36e627a64bac27
n7dnh6mny5x5q20,2026-08-20 13:22:00.017Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.017Z,6a4af8b5c50c45a9
223khjijvc04yjw,2026-08-20 13:22:00.018Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.018Z,35a5f57f8816142e
9p8hhv3kgqo1u1p,2026-08-20 13:22:00.020Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.020Z,ee5e4e5bfc419bad
x2lfwbmyshj5m2l,2026-08-20 13:22:00.021Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.021Z,762fef61cd09705e
1ai94pfzulwod9z,2026-08-20 13:22:00.022Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.022Z,b5234477b29af758
q1034tr8v68r4wx,2026-08-20 13:22:00.023Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.023Z,9b6849405eda0dbd
ii4bq58pjjnfqd9,2026-08-20 13:22:00.024Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.024Z,7c575f07d0147059
h4pzbagt9r7x806,2026-08-20 13:22:00.025Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.025Z,4ae21a849ee008e7
c8kkjbvpovnkpmg,2026-08-20 13:22:00.026Z,phase_change,"{""title"": ""Closing soon \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" is entering the closing window. Finalize your support."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.026Z,a656e6eac2dca9c8
mftkmgs0dhq6bi9,2026-08-20 13:22:00.026Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.026Z,b209c2355deb9852
rzizlg64awn7wqn,2026-08-20 13:22:00.027Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing,pending,2026-08-20 13:22:00.027Z,cc3304ea9b75a00f
luh0fxz7njeboot,2026-08-20 13:22:00.356Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,dismissed,2026-08-23 14:22:04.259Z,de13859e1d6aea12
237xhtz6qtqwqub,2026-08-20 13:22:00.357Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.357Z,2c2aed88e0c41752
wonc85uf9veqq3i,2026-08-20 13:22:00.358Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,actioned,2026-08-20 13:36:47.826Z,407be8b01d4ce342
hdblc75ctgxxa0a,2026-08-20 13:22:00.359Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.359Z,6a6cecc209785885
htc5vpzy95vf7z3,2026-08-20 13:22:00.360Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.360Z,216bb226ec191993
i590uchmjiqwify,2026-08-20 13:22:00.360Z,phase_change,"{""title"": ""Closing soon \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" is entering the closing window. Finalize your support."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.360Z,3e36e627a64bac27
qxs36c4cs88uzwu,2026-08-20 13:22:00.361Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.361Z,6a4af8b5c50c45a9
egi1mj4g7ve2z66,2026-08-20 13:22:00.362Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.362Z,35a5f57f8816142e
bdmdsagq1d5gcf7,2026-08-20 13:22:00.363Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.363Z,ee5e4e5bfc419bad
8bu4uh3ipw9dm6w,2026-08-20 13:22:00.364Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.364Z,762fef61cd09705e
38dqwy5j36i60bv,2026-08-20 13:22:00.364Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.364Z,b5234477b29af758
4e9q7abdw233fag,2026-08-20 13:22:00.365Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.365Z,9b6849405eda0dbd
hswjb8a9d2q6uor,2026-08-20 13:22:00.366Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.366Z,7c575f07d0147059
tax3le0ixifdf8k,2026-08-20 13:22:00.366Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.366Z,4ae21a849ee008e7
vzy6pn35sjir1r4,2026-08-20 13:22:00.367Z,phase_change,"{""title"": ""Closing soon \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" is entering the closing window. Finalize your support."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.367Z,a656e6eac2dca9c8
ytvyaui88gw7wqd,2026-08-20 13:22:00.368Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.368Z,b209c2355deb9852
8ja32toywvy6qwd,2026-08-20 13:22:00.369Z,phase_change,"{""title"": ""Bald geschlossen \u23f3"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" geht in die Abschlussphase. Lege deine Unterst\u00fctzung fest."", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing,pending,2026-08-20 13:22:00.369Z,cc3304ea9b75a00f
yki7kjzxfnd4q8n,2026-08-21 13:25:00.012Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,dismissed,2026-08-23 14:22:03.900Z,de13859e1d6aea12
x0ap70oi8agh9gd,2026-08-21 13:25:00.014Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.014Z,2c2aed88e0c41752
086tnlnu8aurisg,2026-08-21 13:25:00.015Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,actioned,2026-08-21 23:23:55.294Z,407be8b01d4ce342
43060jheklgap6m,2026-08-21 13:25:00.018Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.018Z,6a6cecc209785885
jx32eo9s4aje5bc,2026-08-21 13:25:00.019Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.019Z,216bb226ec191993
16mdxzbgrkc8yih,2026-08-21 13:25:00.021Z,phase_halfway,"{""title"": ""Closing window half over \u23f0"", ""body"": ""The closing window for \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" is half over. Finalize your support now!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.021Z,3e36e627a64bac27
dmgwu2fmyum837y,2026-08-21 13:25:00.023Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.023Z,6a4af8b5c50c45a9
srfeb3wgaxnk8d0,2026-08-21 13:25:00.025Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.025Z,35a5f57f8816142e
r63ru9e8gaph8m7,2026-08-21 13:25:00.027Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.027Z,ee5e4e5bfc419bad
kcz2345rb3hdgsm,2026-08-21 13:25:00.028Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.028Z,762fef61cd09705e
ls99unedjeasoup,2026-08-21 13:25:00.029Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.029Z,b5234477b29af758
ofsa8sy6onbyssi,2026-08-21 13:25:00.031Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.031Z,9b6849405eda0dbd
d7xe98iw57pb124,2026-08-21 13:25:00.032Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.032Z,7c575f07d0147059
8e2da6mdsscvyn1,2026-08-21 13:25:00.033Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.033Z,4ae21a849ee008e7
04jucmviqm9tws4,2026-08-21 13:25:00.034Z,phase_halfway,"{""title"": ""Closing window half over \u23f0"", ""body"": ""The closing window for \""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" is half over. Finalize your support now!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.034Z,a656e6eac2dca9c8
jcq3snlgeukdbdk,2026-08-21 13:25:00.034Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.034Z,b209c2355deb9852
